"id","homicide","terrorist_attack","threats","Enforced_disappearance","torture","sexual_violence","recruitment","detention","kidnapping","pillage","extortion","attack_against_civilians_population","dispossession_land","forced_displacement","armed_group"
24453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24456,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24463,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
24479,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
24483,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
24484,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
24485,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24486,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
24490,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
24497,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24503,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24504,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
24505,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
24506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
24526,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
24538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24544,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
24545,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
24546,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
24547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24548,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24549,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24554,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
24555,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24558,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24559,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24560,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24561,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24562,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24563,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24579,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
24581,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
24592,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
24606,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
24607,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
24618,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24623,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24632,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
24638,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
24641,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
24656,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
24657,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
24663,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
24678,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
24685,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
24687,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
24706,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24711,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
24712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
24752,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
24753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
24756,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
24763,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
24771,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
24772,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
24779,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24811,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24812,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24813,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24815,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24817,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24823,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
24831,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24834,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24837,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Other armed groups"
24838,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Other armed groups"
24881,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
24893,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
24894,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
24908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
24910,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24920,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
24922,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
24937,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
24974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
24983,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
24984,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25014,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25021,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Paramilitary groups"
25025,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25026,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25027,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25033,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25038,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25040,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25041,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25050,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Paramilitary groups"
25059,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25060,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25072,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
25082,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25088,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25089,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25092,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25094,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25099,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25101,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25114,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
25115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25118,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25121,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25122,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
25129,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
25131,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25169,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25171,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
25172,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Other armed groups"
25173,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25184,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
25186,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
25187,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
25191,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25193,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25198,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25199,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25211,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
25212,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25215,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Other armed groups"
25216,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25224,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
25225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
25228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25242,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25243,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25244,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25249,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25250,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25251,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25272,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
25274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25279,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25288,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
25310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25318,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25319,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25320,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25321,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25326,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25327,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25335,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
25353,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25354,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25355,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25359,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25360,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25363,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25366,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25374,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
25380,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25381,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25386,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25389,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Paramilitary groups"
25390,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
25396,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
25397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25402,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Other armed groups"
25418,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25431,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25471,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25472,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Paramilitary groups"
25482,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25483,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25484,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25488,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25493,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
25494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
25495,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
25532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Other armed groups"
25533,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
25543,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25546,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25551,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25579,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
25583,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25585,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25590,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
25596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
25601,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Other armed groups"
25623,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
25636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25661,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25662,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25663,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25669,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25678,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25680,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Other armed groups"
25681,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
25690,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25707,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25723,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25733,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25734,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25749,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25762,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25764,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25765,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"Other armed groups"
25766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
25767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
25768,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
25769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
25770,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25791,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Guerrilla groups"
25796,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25797,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
25800,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"Guerrilla groups"
25801,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"Guerrilla groups"
25805,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
25806,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
25812,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25813,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25814,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25835,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25836,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Other armed groups"
25838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
25841,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
25846,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25852,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Other armed groups"
25869,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
25872,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25875,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25876,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25883,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25884,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25887,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25894,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
25900,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25909,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25917,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
25929,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
25931,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
25933,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
25943,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25945,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25946,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
25948,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
25950,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Paramilitary groups"
25956,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
25957,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
25961,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25962,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
25965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
25979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
25980,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26038,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26041,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26055,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Paramilitary groups"
26085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
26102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
26103,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26141,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
26160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26163,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
26164,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
26166,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
26182,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
26189,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
26200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26201,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26202,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Other armed groups"
26219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26220,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
26222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
26224,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
26226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26228,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26229,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26230,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
26237,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26238,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26239,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
26246,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26247,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26248,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26249,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26250,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
26251,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
